Frecuencia de transito nocturna,Zona,Estrato,Que tan agradable es transitar?,Las caracteristicas de la zona:,Cantidad de personas le generan:,Zona segura si hay presencia de:,Los andenes le permiten:,Medio de transporte que utiliza,Que sensacion experimenta en TP?,Hora militar,Edad,Actividad Principal,Escolaridad
3,Fontibón,3,2,4,3,3,2,1,4,20:00:00,30,1,7
2,Usaquén,4,2,3,1,3,2,1,4,21:00:00,28,1,9
1,Usaquén,5,2,2,1,2,1,3,1,20:00:00,50,1,8
3,Fontibón,2,2,2,1,1,1,1,2,22:00:00,47,1,6
3,Fontibón,2,2,2,3,1,1,1,2,88,49,1,6
3,Rafael Uribe Uribe,3,2,2,1,3,1,1,4,19:00:00,32,1,8
3,Los Mártires,3,2,3,2,3,1,1,2,21:00:00,31,1,8
1,Suba,3,2,2,2,1,2,1,3,88,30,1,8
2,Los Mártires,2,2,1,1,2,1,1,1,22:00:00,24,1,8
2,Los Mártires,2,3,3,7,2,2,1,5,21:00:00,39,1,5
3,Los Mártires,2,2,3,7,3,1,1,2,17:00:00,32,1,8
3,Fontibón,3,2,2,2,2,1,1,1,88,19,1,8
1,Bosa,2,2,6,3,3,1,1,3,88,35,1,8
1,Bosa,3,2,2,3,1,1,13,1,88,26,1,5
1,Bosa,2,4,3,4,1,1,1,3,88,44,1,6
2,Puente Aranda,3,1,2,2,1,1,1,3,88,35,1,8
1,Rafael Uribe Uribe,2,2,2,2,3,2,10,1,88,48,1,6
1,Los Mártires,2,2,4,2,1,2,10,1,88,38,1,5
2,Los Mártires,2,2,3,2,4,1,3,4,22:00:00,23,1,6
1,Rafael Uribe Uribe,2,3,3,1,3,1,3,6,19:00:00,30,1,5
3,Los Mártires,2,2,3,2,3,1,1,3,20:00:00,31,1,4
1,Rafael Uribe Uribe,2,3,4,4,3,2,1,2,88,49,1,4
3,Antonio Nariño,3,2,2,2,3,1,3,2,18:00:00,23,1,8
2,Usaquén,4,3,4,2,1,2,3,2,88,23,3,6
1,Usaquén,5,2,1,1,3,2,5,8,20:00:00,35,1,8
2,Usaquén,5,3,5,2,1,2,3,4,22:00:00,24,1,8
3,Usaquén,5,2,2,1,3,2,3,11,21:00:00,28,1,8
3,Suba,3,2,2,2,2,2,3,2,18:00:00,27,1,8
1,Usaquén,3,2,2,7,1,2,4,2,20:00:00,33,1,8
1,Usaquén,2,2,1,7,1,2,3,1,88,41,1,8
2,Usaquén,4,2,1,1,4,1,3,1,22:00:00,51,1,8
2,Usaquén,4,2,3,4,4,2,4,2,20:00:00,25,1,8
1,Usaquén,3,2,1,1,3,2,3,2,18:30:00,39,1,6
3,Rafael Uribe Uribe,2,4,4,1,3,2,1,2,22:00:00,55,1,3
3,Usme,1,4,4,1,3,1,1,2,20:00:00,46,1,5
2,Bosa,2,2,2,1,3,2,1,2,88,19,1,6
1,Usaquén,5,2,2,2,3,2,5,1,20:00:00,27,1,8
2,Los Mártires,2,2,2,1,1,2,1,4,18:30:00,50,1,4
2,Los Mártires,2,2,1,1,3,2,1,2,88,57,1,6
3,Los Mártires,2,2,2,3,3,2,1,2,22:00:00,32,1,5
3,Ciudad Bolívar,3,2,1,6,3,2,1,2,21:00:00,22,1,5
2,Bosa,2,2,4,1,3,2,1,2,19:00:00,26,1,5
3,Chapinero,6,1,1,1,2,2,3,10,88,30,1,8
1,Fontibón,4,4,1,1,1,2,1,2,22:00:00,43,1,9
1,Soacha,3,2,4,1,3,2,1,4,18:00:00,29,1,6
2,Los Mártires,2,2,2,7,3,2,1,2,20:30:00,35,1,5
2,Usaquén,4,2,2,2,1,2,1,1,88,25,1,7
2,Barrios Unidos,3,2,2,1,1,2,1,2,22:00:00,26,1,6
2,Ciudad Bolívar,1,2,1,6,1,1,1,2,22:00:00,19,1,5
1,Bosa,2,2,4,1,3,2,1,2,23:00:00,40,1,6
3,Tunjuelito,2,2,1,2,1,2,1,2,22:00:00,21,3,7
2,Usme,2,2,2,2,4,2,1,2,22:30:00,18,1,5
3,Fontibón,3,2,2,1,1,2,1,2,22:00:00,57,1,6
3,Suba,2,2,1,1,3,2,3,1,23:00:00,35,1,5
1,Usaquén,3,1,1,1,3,2,1,1,88,34,1,5
1,Tunjuelito,2,2,1,1,1,2,4,1,21:00:00,50,1,8
3,Usme,3,2,1,5,4,1,1,2,11:00:00,22,1,8
2,Usme,2,2,1,1,1,1,1,2,88,32,1,8
3,Soacha,3,2,2,2,3,1,3,2,18:00:00,49,1,6
3,Kennedy,3,2,1,1,1,2,1,2,88,28,1,8
3,Soacha,3,3,2,2,3,2,3,2,19:30:00,26,1,4
1,Los Mártires,2,3,1,5,1,1,1,2,21:00:00,31,1,6
2,Soacha,3,2,1,1,1,1,1,12,88,54,1,8
3,Fontibón,3,2,1,1,4,2,1,1,19:00:00,34,1,6
1,Kennedy,2,2,3,2,1,2,1,2,88,35,1,5
1,Chapinero,3,2,3,2,1,1,1,3,88,22,1,3
1,Chapinero,4,3,1,1,1,1,1,2,88,23,1,9
1,Usme,2,2,1,1,1,1,1,2,19:00:00,21,1,6
3,Suba,2,2,1,1,3,1,3,12,21:00:00,32,1,8
3,Kennedy,3,2,1,1,3,1,3,12,21:00:00,38,1,5
1,Los Mártires,3,3,3,5,1,1,1,2,15:00:00,30,1,9
3,Los Mártires,2,3,3,4,1,1,10,2,18:00:00,30,1,6
2,Usaquén,2,2,1,1,1,1,13,1,20:00:00,24,3,7
3,Bosa,1,2,2,1,1,1,1,2,23:00:00,27,1,9
2,Kennedy,3,2,1,1,4,1,1,2,19:00:00,23,1,5
3,Ciudad Bolívar,3,2,1,1,1,1,1,2,20:30:00,36,1,5
3,Rafael Uribe Uribe,2,2,1,1,1,1,1,12,88,27,1,6
3,Kennedy,3,2,1,1,1,1,1,2,21:00:00,50,1,8
3,Tunjuelito,2,2,2,1,4,2,1,1,88,42,1,5
2,Kennedy,2,1,2,1,1,2,3,2,88,32,1,5
3,Kennedy,2,2,1,1,1,1,1,2,17:00:00,29,1,6
3,Engativá,2,2,1,1,1,1,1,2,88,19,1,6
3,Kennedy,2,2,1,1,1,1,1,1,19:00:00,26,1,8
3,Usme,2,3,2,1,1,2,3,1,88,45,1,6
3,Santa Fe,3,3,2,1,3,1,1,2,88,20,1,6
1,Los Mártires,3,2,1,1,3,2,1,2,88,26,3,7
1,Soacha,4,3,1,1,3,1,5,1,17:00:00,32,1,9
3,Kennedy,4,2,1,2,3,1,3,1,19:00:00,28,1,8
3,Kennedy,2,3,5,4,4,1,1,2,18:00:00,21,1,5
3,Kennedy,2,4,5,4,4,1,1,2,16:00:00,29,1,5
3,Kennedy,2,2,4,4,1,1,1,2,88,35,1,6
2,Usaquén,4,2,4,7,3,1,5,4,17:00:00,36,1,9
3,Antonio Nariño,3,2,1,5,3,1,4,2,88,25,3,5
1,Los Mártires,2,2,1,3,3,2,1,2,88,35,1,8
1,Los Mártires,2,2,1,3,3,2,1,2,88,33,1,6
3,Bosa,1,2,1,1,2,1,1,1,88,19,1,5
2,Los Mártires,2,2,1,1,3,1,1,2,88,37,1,5
2,Rafael Uribe Uribe,2,2,1,1,3,1,1,2,88,58,1,6
3,Ciudad Bolívar,2,2,1,1,3,2,1,2,22:00:00,27,1,6
1,Kennedy,3,2,2,2,4,2,9,1,88,20,3,7
3,Chapinero,4,2,1,4,2,1,3,1,88,37,1,8
2,Bosa,2,2,1,1,3,2,1,1,88,29,1,6
1,Fontibón,3,2,2,8,3,2,1,2,23:00:00,46,1,9
1,Kennedy,2,3,2,2,3,2,1,2,20:00:00,22,3,6
2,Bosa,3,2,1,1,1,2,1,2,88,47,1,6
1,Soacha,3,2,4,2,1,1,1,2,19:00:00,35,1,9
3,Fontibón,3,2,1,7,3,2,1,2,88,43,1,9
2,San Cristóbal,2,2,1,1,3,2,1,2,88,52,1,4
2,Fontibón,3,2,2,2,3,2,1,5,18:00:00,34,1,8
2,Engativá,3,2,1,2,3,2,3,2,88,24,1,8
3,Kennedy,3,2,1,3,3,2,1,1,88,21,1,4
3,Soacha,3,3,3,6,3,2,1,2,88,35,1,3
1,Los Mártires,2,2,1,1,4,2,1,2,21:00:00,45,1,3
2,Bosa,2,2,2,2,3,2,1,2,22:00:00,32,3,6
3,Ciudad Bolívar,1,2,2,2,1,2,1,2,22:00:00,21,1,6
1,Los Mártires,2,2,2,2,3,2,1,4,88,57,1,5
1,Kennedy,2,1,2,1,1,2,1,2,1900-01-01 00:00:00,43,1,6
2,Los Mártires,3,2,1,1,4,2,1,12,20:00:00,54,3,7
3,Kennedy,3,2,1,1,3,2,1,10,22:00:00,39,1,6
1,Kennedy,3,1,2,3,4,2,3,12,01:00:00,23,3,9
3,Chapinero,5,2,2,1,1,1,9,12,22:00:00,30,1,9
2,Suba,5,2,2,7,1,2,1,2,22:00:00,53,1,8
1,Usaquén,6,1,1,2,1,2,1,2,1900-01-01 00:00:00,48,1,9
3,Tunjuelito,3,2,1,1,1,2,1,2,22:00:00,36,1,9
3,Tunjuelito,2,2,1,1,1,2,1,10,22:00:00,53,1,3
1,Chapinero,3,2,1,1,1,2,1,12,21:00:00,49,1,4
3,Fontibón,3,2,3,1,1,1,4,12,20:00:00,45,1,8
2,Los Mártires,99,2,2,7,1,2,3,1,88,22,1,7
2,Bosa,5,1,1,1,1,2,3,1,18:00:00,20,1,7
3,Fontibón,2,2,3,2,1,2,4,1,21:00:00,27,1,9
3,Usaquén,6,1,1,2,3,2,7,1,22:00:00,36,3,9
3,Usaquén,6,1,1,2,2,2,11,1,88,30,1,9
3,Usaquén,6,1,1,1,1,2,12,10,20:00:00,31,4,9
2,Usaquén,6,1,2,2,1,2,7,12,88,42,1,8
1,Usaquén,5,1,5,1,1,2,7,1,18:00:00,53,1,9
3,Usaquén,5,2,1,3,1,1,7,1,22:00:00,21,4,7
3,Suba,3,2,1,1,1,2,4,1,88,37,1,5
1,Usaquén,4,2,1,1,1,2,1,10,23:00:00,53,3,8
1,Usaquén,5,2,2,1,1,1,7,1,88,35,4,8
3,Suba,3,2,1,1,1,2,3,11,20:00:00,18,3,6
1,Usaquén,6,2,1,2,4,2,7,1,19:00:00,36,3,9
1,Soacha,2,2,5,2,1,2,1,9,21:00:00,24,3,7
1,Suba,4,1,2,2,1,2,1,2,21:00:00,29,3,9
2,Soacha,2,2,99,2,1,2,3,2,22:00:00,24,3,6
1,Usaquén,4,2,2,1,1,2,7,1,88,48,99,9
1,Chapinero,5,2,6,1,1,2,7,1,20:00:00,35,3,8
1,Chapinero,5,1,1,1,1,2,5,1,18:00:00,42,1,9
3,Usaquén,6,2,5,6,3,1,7,1,20:00:00,54,1,8
3,Soacha,3,2,4,7,1,2,1,12,21:00:00,50,1,2
2,Usme,3,2,1,7,1,2,3,12,19:00:00,30,1,8
1,Usaquén,4,3,3,4,1,2,1,2,16:00:00,42,3,5
1,Kennedy,2,3,5,4,3,2,3,3,18:00:00,36,1,4
1,Suba,5,2,2,3,3,1,3,2,16:00:00,30,1,6
2,Rafael Uribe Uribe,2,2,1,1,3,2,1,4,18:00:00,54,1,2
3,Rafael Uribe Uribe,2,1,2,2,1,2,3,2,21:00:00,30,1,4
3,Suba,3,2,2,3,1,2,3,2,23:00:00,32,1,4
1,Usaquén,4,2,3,3,1,2,3,4,18:00:00,50,1,6
3,Usaquén,3,2,1,2,1,2,3,2,20:00:00,32,1,6
1,Suba,4,3,2,3,1,2,6,4,20:00:00,40,1,6
3,Suba,4,2,2,2,2,1,3,5,23:00:00,26,1,4
3,Usme,3,2,1,2,3,2,1,2,88,32,3,5
2,Fontibón,4,1,2,1,1,2,3,2,88,33,1,6
1,Suba,4,2,2,2,3,2,1,1,16:00:00,24,1,5
2,Bosa,2,1,5,3,1,1,3,2,17:30:00,40,1,5
2,Usaquén,4,2,2,2,3,1,3,3,14:00:00,38,1,4
3,Los Mártires,2,3,5,4,3,2,3,2,88,28,1,6
3,Los Mártires,2,2,2,2,1,1,1,2,18:00:00,22,1,5
3,San Cristóbal,3,2,1,3,1,1,1,2,18:00:00,40,1,5
1,Bosa,2,2,2,3,1,2,1,2,19:00:00,59,1,3
2,Chapinero,4,3,2,4,1,2,3,2,14:00:00,39,1,5
3,Chapinero,4,2,2,3,3,1,1,1,88,30,1,6
3,Soacha,3,2,1,2,1,2,1,4,19:00:00,40,1,5
1,Soacha,3,2,2,2,1,2,3,1,16:30:00,60,6,3
2,Usaquén,4,3,2,2,3,2,1,2,88,45,1,3
1,Los Mártires,2,1,1,2,3,2,1,2,18:00:00,46,1,4
3,Ciudad Bolívar,3,2,1,2,3,2,1,2,88,35,3,6
3,Kennedy,3,2,2,1,3,1,1,2,88,36,1,3
2,Los Mártires,3,1,1,2,1,2,1,2,18:00:00,41,1,2
1,Los Mártires,3,2,2,3,3,1,1,3,13:00:00,36,1,4
2,Usaquén,4,2,2,2,3,2,1,1,16:00:00,35,3,3
1,San Cristóbal,2,2,1,3,3,2,1,2,14:30:00,60,1,5
2,Usaquén,4,2,1,2,1,2,1,2,88,39,3,5
3,Kennedy,2,2,2,6,1,1,1,2,15:30:00,30,1,6
3,Usaquén,3,2,2,1,1,2,1,2,21:00:00,34,1,6
2,Suba,3,2,2,1,2,2,1,2,20:00:00,47,1,5
2,Engativá,3,2,2,2,2,2,3,1,20:00:00,26,1,6
2,Ciudad Bolívar,2,2,1,1,2,2,1,2,21:00:00,42,1,5
3,Kennedy,2,2,2,2,2,2,1,2,88,47,1,5
1,Ciudad Bolívar,3,2,1,2,4,2,3,1,21:00:00,21,1,8
3,Chapinero,6,3,99,2,3,1,1,2,88,21,3,6
3,Chapinero,6,3,99,7,3,1,1,2,88,19,3,6
3,Chapinero,5,2,1,2,3,2,1,2,88,63,1,5
1,99,5,3,1,3,1,1,1,11,88,35,1,99
2,Chapinero,5,2,2,2,3,1,1,2,88,19,1,5
3,Chapinero,5,2,6,5,3,2,1,2,88,27,1,6
3,Chapinero,5,2,5,1,2,1,1,4,88,33,1,8
2,Chapinero,5,2,2,1,3,1,1,2,88,40,1,6
2,Chapinero,5,2,4,7,3,1,1,4,88,20,3,6
2,Chapinero,99,2,4,4,3,1,1,6,88,23,3,6
3,Chapinero,5,3,5,2,1,2,1,2,88,37,1,9
3,Chapinero,5,2,2,1,2,2,1,1,88,45,1,8
1,Chapinero,5,2,2,2,1,1,1,6,88,26,3,8
2,Chapinero,5,2,3,4,3,1,1,2,88,23,1,8
1,Chapinero,4,2,1,1,3,1,1,7,88,20,4,9
2,Chapinero,5,2,4,6,3,1,1,2,88,32,1,9
2,Chapinero,5,2,3,5,3,1,1,2,88,45,1,5
3,Chapinero,5,3,6,2,3,1,1,2,88,64,1,4
3,Chapinero,5,3,5,1,3,1,5,1,88,25,1,8
2,Chapinero,5,2,3,2,3,1,1,11,88,50,1,5
1,Chapinero,5,2,3,7,3,1,1,2,88,58,1,5
1,Chapinero,5,2,2,7,3,1,4,2,88,16,2,5
1,Chapinero,5,3,5,6,3,2,1,2,88,40,1,5
3,Chapinero,5,2,6,7,3,2,1,2,88,24,1,4
1,Teusaquillo,4,3,5,7,4,1,9,1,88,29,1,9
1,Chapinero,5,2,6,2,3,2,1,1,88,47,1,8
1,Chapinero,5,2,2,7,3,1,1,2,88,58,5,5
3,Chapinero,5,2,5,8,1,1,12,11,99,24,3,8
1,Chapinero,5,2,5,7,3,1,1,2,88,52,4,5
1,Chapinero,5,2,6,7,3,1,1,2,99,21,2,7
3,Chapinero,5,2,4,2,1,1,1,2,88,23,3,7
2,Chapinero,5,2,5,7,2,1,1,2,88,21,2,7
2,Chapinero,5,2,2,7,3,1,1,2,88,22,2,7
2,Chapinero,5,3,1,2,3,2,1,2,88,41,1,8
2,Chapinero,5,2,2,1,3,1,1,2,88,57,1,3
2,Chapinero,5,3,1,2,1,1,1,2,88,40,1,5
1,Chapinero,5,3,6,7,3,1,1,6,88,19,2,5
2,Chapinero,5,3,5,5,3,1,1,2,88,35,1,5
1,Chapinero,5,2,2,1,3,2,1,2,88,18,2,5
1,Chapinero,5,2,2,1,3,1,1,2,88,19,2,7
1,Suba,3,3,4,3,1,2,1,2,21:00:00,39,1,8
1,Bosa,2,2,4,1,3,2,1,2,23:00:00,46,1,5
2,Usme,2,1,4,3,3,1,1,12,22:00:00,48,3,6
2,Bosa,2,4,1,8,4,1,1,2,88,46,1,4
2,Engativá,3,2,4,1,1,1,1,4,22:00:00,63,5,3
2,Engativá,3,2,1,1,1,1,1,13,22:00:00,27,1,8
1,Suba,3,3,1,1,3,2,4,1,88,25,2,7
3,Suba,3,2,3,5,3,2,1,3,20:00:00,50,1,6
1,Engativá,3,2,3,1,3,2,3,3,19:00:00,45,1,8
1,Suba,3,2,5,1,3,2,1,11,21:00:00,47,1,8
1,Usaquén,4,2,2,2,3,2,1,2,17:30:00,25,1,6
3,Suba,3,2,2,2,1,2,1,5,21:00:00,25,1,8
3,Bosa,2,3,2,5,3,1,1,2,20:00:00,23,3,8
1,Bosa,2,2,2,7,3,1,1,3,19:00:00,21,1,7
3,Suba,2,3,5,5,1,1,1,13,88,21,1,6
3,Suba,3,3,5,4,1,2,10,1,88,22,1,6
3,Los Mártires,2,2,1,7,3,1,1,4,20:00:00,22,1,6
1,Engativá,4,1,1,1,3,1,7,1,22:00:00,19,3,7
1,Soacha,2,3,3,4,3,1,1,3,88,51,1,6
1,Rafael Uribe Uribe,3,1,1,1,3,1,1,3,19:00:00,26,1,8
1,Kennedy,3,4,2,7,3,1,1,3,22:00:00,19,2,7
1,Suba,4,3,6,1,3,2,1,11,88,27,2,8
3,Soacha,2,2,1,1,2,2,1,1,22:00:00,28,4,4
3,Usaquén,3,3,1,7,3,1,1,3,21:00:00,29,1,8
1,Soacha,3,3,2,1,3,2,1,3,88,23,2,7
3,Rafael Uribe Uribe,2,2,4,1,3,2,1,1,23:00:00,40,1,5
3,Suba,4,2,1,4,3,2,1,11,20:30:00,43,1,8
1,Usaquén,4,3,5,2,3,2,1,2,21:30:00,23,1,8
1,Engativá,3,2,1,2,3,2,1,13,88,26,2,7
1,Suba,3,2,4,7,1,1,1,12,20:00:00,27,1,8
1,Suba,2,2,4,7,1,2,1,2,21:00:00,18,2,5
3,Kennedy,2,4,3,6,4,1,1,5,88,40,1,6
2,Rafael Uribe Uribe,2,3,1,1,3,2,1,2,17:00:00,21,5,5
1,Engativá,3,2,4,7,4,2,1,2,18:00:00,59,1,9
2,Suba,3,2,5,5,3,1,1,2,88,47,1,8
1,Suba,2,2,4,2,1,1,1,2,21:00:00,29,1,8
1,Usaquén,4,2,1,1,3,2,1,1,22:00:00,22,2,5
3,Usaquén,4,3,2,2,3,1,1,5,20:00:00,28,1,8
3,Bosa,3,2,4,2,4,1,1,2,88,38,1,8
1,Kennedy,4,2,1,1,4,1,1,2,22:00:00,18,2,5
1,Ciudad Bolívar,2,2,2,1,3,1,1,2,22:00:00,18,2,5
2,Engativá,3,4,5,6,3,1,3,1,21:00:00,23,1,8
2,Suba,3,3,2,6,4,1,1,2,88,25,3,8
2,Barrios Unidos,4,3,3,7,1,1,1,5,20:30:00,35,1,9
1,Teusaquillo,2,1,1,1,4,1,1,3,22:00:00,37,1,9
2,Suba,4,3,3,1,1,1,1,4,21:00:00,23,1,9
1,Fontibón,3,2,1,3,1,2,4,1,22:00:00,25,1,8
3,Usaquén,4,2,1,1,3,1,1,7,88,57,1,6
1,Ciudad Bolívar,1,2,2,7,3,1,1,2,22:00:00,36,3,6
1,Bosa,2,2,2,7,3,1,1,2,88,30,3,6
1,Teusaquillo,3,2,1,3,3,2,1,5,18:00:00,21,2,5
3,Kennedy,3,3,5,3,1,1,1,2,21:00:00,23,1,8
3,Suba,3,3,6,4,3,2,1,2,21:00:00,29,1,8
3,Fontibón,2,2,1,1,3,2,3,1,1900-01-01 00:00:00,33,1,8
3,Soacha,1,2,1,1,2,2,1,2,23:00:00,31,1,5
2,Bosa,3,2,2,7,1,2,1,2,88,27,1,9
1,Soacha,2,2,4,2,2,2,1,1,88,27,1,6
1,Los Mártires,3,2,6,7,3,1,1,4,21:00:00,31,1,9
2,Puente Aranda,3,2,4,3,3,1,1,2,88,23,2,8
2,Suba,3,1,1,1,4,1,1,12,22:00:00,25,2,6
1,Engativá,2,2,6,7,3,1,1,2,88,18,2,6
1,Puente Aranda,3,2,4,2,3,2,1,2,88,27,1,8
3,Suba,2,3,2,3,3,1,1,2,22:00:00,40,1,6
3,Los Mártires,2,3,3,1,3,1,1,5,20:00:00,18,1,6
3,Suba,3,3,7,3,3,1,1,2,20:00:00,30,1,8
3,Kennedy,3,2,3,7,1,1,1,1,21:00:00,58,6,8
2,Suba,4,3,4,5,1,2,1,7,88,54,1,8
2,Suba,2,3,5,4,3,2,1,3,18:00:00,18,2,6
3,Suba,2,3,4,4,1,1,1,1,88,25,1,8
3,Suba,3,3,1,4,1,1,1,2,88,28,1,8
2,Suba,3,3,3,5,1,2,5,1,20:00:00,32,3,9
3,Suba,3,4,3,5,3,1,1,5,18:00:00,19,3,7
1,Fontibón,3,3,3,4,1,1,1,1,18:00:00,28,1,1
1,Suba,3,2,5,3,3,2,9,2,21:00:00,28,1,8
2,Usme,3,3,5,2,3,2,1,2,18:00:00,30,1,5
1,Bosa,2,3,3,3,1,1,1,2,88,34,6,6
3,Usme,3,3,4,4,2,2,1,2,88,26,1,8
3,Suba,2,2,3,2,3,2,1,2,23:00:00,24,1,8
1,Suba,3,3,3,4,3,1,6,1,88,23,1,8
3,Suba,3,4,2,3,3,1,1,3,88,25,1,6
3,Suba,3,2,2,2,3,1,1,13,17:00:00,41,1,8
3,Suba,3,3,5,5,3,1,1,2,21:00:00,25,3,7
3,Suba,99,2,7,8,3,2,1,12,1900-01-01 00:00:00,42,1,7
2,Suba,3,3,3,5,3,2,1,6,17:00:00,21,2,7
3,Suba,2,2,1,1,3,2,1,1,18:00:00,29,1,5
3,Suba,3,4,3,2,3,2,1,12,21:00:00,37,1,6
3,Bosa,2,3,4,2,1,2,1,2,88,22,1,5
3,Suba,3,3,5,4,3,1,1,2,19:00:00,37,1,9
3,Suba,3,3,5,3,1,2,1,5,12:00:00,25,1,6
3,Suba,3,3,5,1,1,1,1,2,88,53,1,8
1,Suba,3,2,1,2,1,2,1,1,21:00:00,27,3,6
3,Suba,3,3,1,4,3,1,1,2,21:00:00,29,3,8
3,Suba,3,2,4,6,3,2,1,2,21:00:00,78,1,5
3,Suba,3,4,3,4,1,1,1,3,20:00:00,30,1,8
3,Antonio Nariño,99,3,3,3,3,2,1,3,20:00:00,24,1,7
1,Suba,2,2,1,1,3,2,4,2,23:00:00,39,1,5
1,Suba,3,2,1,1,4,2,1,11,23:00:00,53,1,3
3,Suba,3,2,1,6,3,2,1,2,23:00:00,25,1,7
3,Suba,3,4,5,6,3,1,4,2,21:00:00,21,3,6
2,Suba,3,2,2,3,3,1,1,1,23:00:00,62,5,4
2,Suba,3,3,3,5,3,1,4,2,19:00:00,21,3,7
3,Suba,3,3,5,5,3,1,1,12,21:00:00,20,2,7
3,Suba,4,4,3,4,3,2,12,3,17:00:00,17,2,4
3,Suba,2,2,5,2,3,2,4,1,22:00:00,55,1,4
2,Suba,3,3,2,1,3,1,1,2,21:00:00,51,3,7
3,Suba,3,3,1,2,3,2,1,1,23:00:00,32,1,5
3,Suba,2,4,5,6,3,1,4,2,21:00:00,25,1,8
1,Suba,2,3,3,1,3,2,1,2,21:00:00,24,1,5
3,Suba,3,3,5,7,3,2,8,4,20:00:00,24,1,6
3,Suba,4,3,3,4,3,1,1,2,17:00:00,34,1,8
3,Suba,3,2,1,2,3,2,1,2,21:00:00,27,1,6
2,Suba,3,2,3,6,1,1,1,2,20:00:00,42,1,6
3,Suba,4,3,2,3,1,1,3,1,21:00:00,55,1,5
1,Suba,3,3,3,4,1,2,4,2,21:00:00,39,1,6
1,Suba,3,3,5,7,3,2,1,2,22:00:00,15,2,4
1,Puente Aranda,2,2,4,1,3,2,1,12,22:00:00,22,1,6
3,Suba,2,2,1,6,3,1,1,2,18:00:00,29,1,6
3,Suba,2,3,3,5,3,1,1,3,20:00:00,32,1,6
2,Suba,3,4,3,6,3,2,4,2,18:00:00,40,1,4
3,Suba,2,3,3,5,4,1,1,2,21:00:00,24,1,4
2,Suba,2,3,3,4,3,1,1,2,18:00:00,29,3,6
2,Suba,3,4,4,4,3,1,1,2,20:00:00,34,1,7
3,Suba,3,3,2,4,3,1,1,2,21:00:00,42,1,8
3,Suba,3,3,5,6,3,1,1,2,88,34,1,6
2,Suba,2,2,2,2,3,1,1,2,21:00:00,61,1,5
1,Suba,2,2,6,5,3,1,10,1,23:00:00,20,1,6
1,Suba,2,3,5,4,3,1,4,2,21:00:00,34,1,8
3,Suba,3,4,3,4,3,2,1,3,19:00:00,40,1,8
2,Suba,3,3,5,5,1,1,5,1,22:00:00,41,1,9
3,Suba,3,4,3,5,3,1,1,4,21:00:00,15,2,4
3,Suba,2,2,1,1,3,2,1,2,88,16,2,4
2,Suba,4,3,7,5,1,2,1,2,19:00:00,42,1,9
3,Suba,4,2,1,2,1,1,1,2,20:00:00,28,1,8
3,Suba,2,2,1,1,3,2,1,1,88,32,1,5
3,Suba,3,1,1,1,1,1,1,1,21:00:00,31,1,8
3,Suba,3,3,1,1,3,1,1,2,20:00:00,45,1,5
3,Suba,3,2,4,5,3,1,1,1,20:00:00,38,1,5
1,Puente Aranda,3,3,1,1,3,2,12,13,20:00:00,26,1,8
3,Suba,2,3,1,5,3,2,1,2,20:00:00,34,1,5
3,Suba,2,2,3,6,1,1,9,3,22:30:00,36,1,8
3,Suba,2,3,3,1,3,2,1,2,88,39,1,5
3,Suba,2,4,1,6,3,2,1,2,88,25,1,6
3,Suba,3,3,2,4,1,1,1,2,22:00:00,42,1,9
3,Suba,2,3,2,2,1,1,9,9,88,28,1,5
3,Suba,3,4,5,4,1,2,1,2,21:30:00,22,3,7
3,Suba,3,3,1,1,3,2,12,13,19:00:00,64,1,5
3,Suba,3,3,1,2,3,1,1,3,21:00:00,21,3,7
1,Engativá,4,2,2,1,3,2,1,1,23:00:00,22,1,5
3,Suba,2,2,1,1,3,2,9,2,22:00:00,18,1,5
3,Suba,3,1,1,1,4,2,1,1,88,17,4,5
3,Suba,3,2,3,5,3,2,1,2,19:00:00,21,3,7
1,Suba,1,2,2,1,3,2,4,2,88,42,1,3
2,Suba,4,3,3,4,3,1,3,2,19:00:00,32,1,8
3,Suba,3,3,5,1,1,1,1,3,88,26,1,8
1,Suba,2,2,3,4,3,2,1,1,21:00:00,25,3,7
3,Suba,1,2,3,5,3,2,8,1,1900-01-01 00:00:00,59,1,3
3,Usaquén,3,2,3,1,1,1,3,1,23:00:00,47,1,3
2,Suba,3,3,5,4,3,2,1,1,18:00:00,19,3,7
3,Suba,3,3,4,1,3,1,9,4,18:00:00,23,1,8
3,Suba,1,4,3,1,1,2,1,2,20:00:00,30,1,4
3,Suba,2,3,5,4,3,1,4,2,88,26,1,5
3,Suba,3,3,3,1,3,2,4,2,88,59,1,5
2,Ciudad Bolívar,1,3,3,4,1,1,1,3,20:00:00,68,5,3
3,Ciudad Bolívar,1,3,5,5,3,1,1,3,88,25,4,5
3,Bosa,2,3,5,4,4,1,3,4,88,19,3,6
2,Ciudad Bolívar,1,3,3,7,1,1,4,11,19:00:00,34,1,5
1,Ciudad Bolívar,1,3,1,1,1,1,12,1,88,23,1,5
1,Ciudad Bolívar,1,3,5,4,4,1,1,2,16:00:00,28,1,5
2,Ciudad Bolívar,2,3,3,4,4,2,1,2,88,49,1,4
1,Ciudad Bolívar,2,2,5,4,3,1,10,11,22:00:00,18,2,5
2,Ciudad Bolívar,2,4,3,5,3,1,3,13,88,22,3,6
3,Ciudad Bolívar,1,3,1,8,3,1,1,2,22:00:00,16,2,4
